PredictEd Knowledge Map,Version,11,LTM
the,15436,following,scientific,neuron,evolution,bookcc,39,33,22,4,1
letter,19,m,branding,on,was,at,2,1,1,1,1
security,19,of,prison,reasons,zone,passes,3,1,1,1,1
charles,19,stangor,darwin,darwin�s,stangor�s,trappey,6,3,2,1,1
brain�s,19,ability,adaptive,frontal,reward,synapses,2,1,1,1,1
facts,19,and,are,that,in,is,4,2,1,1,1
martin,19,seligman,luther,#,#,#,1,1,0,0,0
resilience,19,or,to,and,of,resonates,3,2,2,1,1
war,19,ii,of,on,�,or,3,2,2,1,1
define,19,the,not,their,yourself,us,5,1,1,1,1
grade,19,in,averages,i,admission,point,2,1,1,1,1
necessarily,19,mean,guarantee,hold,indicate,grew,5,1,1,1,1
determining,19,the,what,behaviour,human,forces,3,1,1,1,1
recently,19,discovered,increased,been,on�understanding,won,2,1,1,1,1
objective,19,and,as,statements,conclusions,view,2,2,1,1,1
higgins,19,and,a,proposes,argues,then,2,1,1,1,1
selection,19,of,influenced,to,in,�,1,1,1,1,1
let,19,the,go,us,him,me,4,2,1,1,1
differ,19,in,from,systematically,during,across,9,3,1,1,1
constant,19,exposure,proportion,psychological,exchange,eye,2,2,1,1,1
remain,19,outside,central,high,at,active,1,1,1,1,1
loud,19,sounds,noise,sound,music,alarm,3,2,1,1,1
behind,19,the,a,and,albert�s,another,9,3,2,1,1
indeed,19,on,serve,assaulted,correlated,smart,1,1,1,1,1
remains,19,fixed,in,enormously,one,only,2,2,1,1,1
stimulants,19,such,are,enhanced,caffeine,include,2,2,1,1,1
bar,19,or,with,by,pressing,of,3,1,1,1,1
million,19,annually,but,for,over,rods,1,1,1,1,1
whom,19,we,brought,he,to,were,10,1,1,1,1
realize,19,that,the,all,your,these,11,1,1,1,1
superego,19,and,has,represents,tell,strives,2,1,1,1,1
building,19,block,effective,the,human,even,2,2,1,1,1
�archives,19,of,#,#,#,#,19,0,0,0,0
edward,19,b,lee,bradford,l,titchener,3,3,2,2,1
inside,19,the,a,these,it,our,9,1,1,1,1
met,19,with,the�deficiency,to,is,and,5,1,1,1,1
laws,19,in,of,and,from,are,3,2,2,1,1
base,19,their,that,to,from,and,3,2,1,1,1
simon,18,schuster,and,developed,introduced,#,3,2,2,1,0
subliminal,18,advertising,stimuli,priming,stimuli�,advertising�s,10,3,2,1,1
systematically,18,assess,exposing,coded,understand,related,1,1,2,1,1
hierarchy,18,of,on,gradually,and,#,15,1,1,1,0
judge,18,depth,the,them�relentlessly,distance,whether,2,2,1,1,1
poverty,18,are,on,multiple,have,development,2,2,1,1,1
marketing,18,and,stimuli,�new,should,actions,3,2,1,1,1
raised,18,in,together,a,and,separately,9,3,1,1,1
explanations,18,for,of,are,we,have,9,3,1,1,1
teachers,18,and,make,who,may,better,3,2,1,1,1
teaching,18,introduction,classes,young,machine,java,1,1,1,1,1
beneficial,18,to,drugs,because,choice,health,5,1,1,1,1
�cognitive,18,psychologists,distortions,neuropsychology,and,map�,1,1,1,1,1
released,18,by,in,under,after,into,4,3,1,1,1
happened,18,to,when,frequently,if,before,3,1,1,2,1
component,18,of,sensations,to,�human,studies,11,1,1,1,1
responding,18,to,rapidly,that,immediately,because,12,1,1,1,1
soon,18,as,after,the,found,i,5,3,2,1,1
safe,18,all,food,activities,level,amount,1,1,1,1,1
hall,18,jpg,companion,residence,#,#,1,1,1,0,0
imaging,18,studies,and,how,study,�the,2,1,1,1,1
pass,18,through,the,on,�,it,6,4,1,1,1
heritability,18,of,estimates,or,vary,#,10,3,1,1,0
maintaining,18,their,the,clean,contact,very,2,2,1,1,1
seeing,18,the,begins,an,a,and,2,1,1,1,1
judging,18,others,time,at,them,moral,3,1,1,1,1
shorter,18,people,than,study,wavelengths,frequencies,2,2,1,1,1
limitations,18,of,and,were,to,#,9,1,1,1,0
sick,18,�,child,woman�s,to,and,1,1,1,1,1
neo,18,personality,theories,psychology,five,was,5,2,1,1,1
forces,18,that,underlying,out,determining,in,3,2,1,1,1
gland,18,in,arrive,located,also,�,2,1,1,1,1
label,18,the,its,and,some,up,5,2,1,1,1
distinct,18,pattern,alternative,memories,disadvantage,methods,3,1,1,1,1
alternative,18,to,was,procedure,measure,possibility,2,1,1,1,1
teach,18,children,them,us,at,computer,3,1,1,1,1
substantially,18,higher,from,impaired,and,between,1,1,1,1,1
product,18,of,specific,development,outside,being,3,1,1,1,1
enter,18,the,school,a,into,an,6,2,2,2,1
collected,18,data,and,through,works,in,4,2,1,1,1
dramatic,18,changes,or,change,climax,skills,3,3,1,1,1
affected,18,by,individuals,worldwide,approximately,persons,7,1,1,1,1
frank,18,is,and,might,are,don�t,5,2,1,1,1
remembered,18,if,that,the,going,information,2,2,2,1,1
subjective,18,experience,human,experiences,data,factors,3,2,1,1,1
harder,18,on,than,to,still,time,4,3,2,1,1
technology,18,of,is,available,that,education,2,1,1,1,1
standard,18,deviation,edition,for,measures,that,6,1,1,1,1
instead,18,of,on,view,in,to,3,1,1,1,1
hunger,18,and,is,�behavior,even,ghrelin,4,3,1,1,1
mechanism,18,of,to,that,symptoms,drugs,4,2,2,1,1
felt,18,a,disoriented,as,when,safe,1,1,1,1,1
productive,18,in,synthesis,area,and,ways,2,1,1,1,1
loftus,18,and,geroge,palmer,#,#,3,1,1,0,0
manner,18,is,more,the,of,�,1,1,1,1,1
woman,18,president,yelling,has,avoid,was,2,1,1,1,1
impossible,18,to,for,chess,that,given,7,6,2,1,1
international,18,journal,society,review,companion,and,10,2,2,1,1
range,18,of,from,proposes,key,characteristics,10,3,1,1,1
�as,18,you,well,a,with,teenagers,5,3,2,1,1
concern,18,for,itself,and,about,psychologists,3,2,2,2,1
associate,18,the,being,these,driving,smells,4,1,1,1,1
employees,18,in,to,for,can,are,2,1,1,1,1
production,18,of,and,process,moderate,only,6,4,1,1,1
�international,18,journal,review,handbook,sportmed,#,12,3,2,1,0
block,18,the,of,out,your,ltp,8,2,2,1,1
piaget�s,17,theory,findings,stage,model,most,4,1,2,1,1
bell,17,curves,is,curve,sound,and,4,2,2,1,1
systematic,17,review,and,study,collection,procedure,4,1,1,1,1
services,17,are,social,for,that,is,4,1,1,1,1
determines,17,how,what,the,that,our,4,3,2,2,1
criminal,17,trials,justice,minds,action,consequences,3,2,1,1,1
species,17,is,who,learned,used,�,2,1,1,1,1
existence,17,of,consists,#,#,#,12,1,0,0,0
row,17,that,at,will,inmates,#,1,1,1,1,0
acting,17,as,in,on,a,like,4,3,2,1,1
threatening,17,and,impulses,events,scenarios,suicide,4,2,2,1,1
antidepressant,17,medications,drugs,treatment,drug,medication,6,2,2,1,1
jones,17,hardy,#,#,#,#,1,0,0,0,0
observing,17,the,and,a,their,ostracism,4,2,1,1,1
curve,17,also,back,�,is,and,1,1,1,1,1
professional,17,treatment,sports,organization,referees,activities,2,1,1,1,1
consists,17,of,primarily,#,#,#,16,1,0,0,0
century,17,gimmick,and,�international,at,#,1,1,1,1,0
stronger,17,relationship,and,it,high,sense,2,2,1,1,1
bring,17,about,the,psychology,hundreds,a,4,2,1,1,1
recovery,17,from,through,is,�,after,3,1,1,1,1
details,17,of,impractical,that,are,animalintelligen,7,1,1,1,1
differently,17,in,to,depending,from,on,6,2,1,1,1
sent,17,to,and,between,by,via,9,1,1,1,1
grow,17,from,neurons,back,thicker,physically,3,1,1,1,1
sport,17,and,psychology,or,task,wristbands,2,2,1,1,1
height,17,of,and,variable,distribution,representing,6,3,2,1,1
centre,17,of,for,in,on,#,10,3,1,1,0
interesting,17,example,real,and,patients,way,2,1,2,1,1
writing,17,assignments,assistance,and,pens,is,1,1,1,1,1
universal,17,grammar,themes,in,replications,spoken,6,2,1,1,1
exist,17,outside,in,growth,to,or,1,3,1,1,1
accident,17,and,in,made,offered,seemed,2,1,1,1,1
looks,17,like,at,larger,very,longer,7,3,2,1,1
robert,17,had,klark,sternberg,s,began,3,2,2,1,1
acquisition,17,device,and,facilitates,the,declined,3,2,1,1,1
meaningful,17,conversation,statements,perceptions,images,experience,1,1,1,1,1
marked,17,by,the,improvement,cultural,an,10,3,1,1,1
wang,17,also,#,#,#,#,1,0,0,0,0
combined,17,with,efforts,and,effects,their,7,1,1,1,1
answers,17,to,fundamental,questions,that,they,4,1,1,1,1
efforts,17,to,of,from,were,was,4,1,1,1,1
growing,17,and,numbers,approach,popularity,organism,4,1,1,1,1
�but,17,the,whether,these,other,nurture,4,3,1,1,1
repeatedly,17,presented,simulate,and,it,jumped,4,1,1,1,1
painful,17,and,childhood,electrified,experience,injury,2,1,1,1,1
encoding,17,and,of,strategies,#,#,3,2,1,0,0
therapeutic,17,process,and,procedure,applications,potential,2,1,1,1,1
products,17,that,of,is,without,with,4,3,1,1,1
worry,17,about,that,too,turn,#,9,3,1,1,0
north,17,american,americans,america,harris,carolina,7,4,3,1,1
compare,17,the,and,with,your,items,4,3,3,1,1
reasons,17,why,for,or,than,behind,3,3,1,1,1
chicago,17,press,university,rand,medical,univ,5,1,1,1,1
special,17,skills,about,thanks,processing,neurons,1,2,1,1,1
inventory,17,were,an,scale,�assessment,#,1,1,2,1,0
regard,17,�,and,dreams,menopause,as,1,1,1,1,1
albert,17,bandura,was,a,responded,with,5,1,1,1,1
brown,17,and,v,tree,#,#,3,1,1,0,0
organizations,16,and,that,have,such,many,2,1,1,1,1
volume,16,and,in,using,causes,or,4,1,1,1,1
vol,16,#,#,#,#,#,0,0,0,0,0
bandura,16,canadian,discussing,explains,let,gave,1,1,1,1,1
juries,16,make,really,have,are,develop,1,1,1,1,1
graduate,16,school,students,record,�,management,4,4,3,1,1
selye,16,canadian,created,explained,introduced,always,1,1,1,1,1
inner,16,ear,nature,surface,city,neighbourhoods,7,1,2,1,1
needed,16,to,for,something,unconditional,on,8,3,1,1,1
rights,16,of,during,debate,movement,groups,3,2,1,1,1
hundreds,16,of,or,#,#,#,14,2,0,0,0
organs,16,and,to,are,as,in,3,2,2,1,1
looked,16,at,for,longer,in,a,5,2,1,1,1
calm,16,the,throughout,response,�,as,3,1,1,1,1
region,16,of,for,that,however,becomes,3,2,2,1,1
political,16,aspects,polls,or,candidate�s,partisanship,2,1,1,1,1
desired,16,behaviour,object,data,and,response,4,1,1,1,1
seemed,16,to,straightforward,inevitable,consistent,reasonable,9,1,1,1,1
responds,16,to,by,inconsistently,primarily,with,12,1,1,1,1
youth,16,and,from,trends,�psychological,to,3,1,1,2,1
accidents,16,than,in,on,involve,have,1,1,1,1,1
wilson,16,schooler,peale,#,#,#,1,1,0,0,0
interests,16,of,and,stand,with,behaviours,3,2,1,1,1
fail,16,to,in,at,#,#,9,2,2,0,0
puzzle,16,box,boxes,box�,together,presented,5,4,2,1,1
perfect,16,life,because,shots,�,#,1,1,1,1,0
operate,16,at,throughout,and,best,noisy,2,1,1,1,1
economic,16,deprivation,cooperation,hardship,conference,co,2,1,1,1,1
traumatic,16,events,event,injury,and,stress,4,3,1,1,1
determinants,16,of,and,are,#,#,11,2,2,0,0
promote,16,a,better,clients�,volunteering,their,1,1,1,1,1
vary,16,in,substantially,and,throughout,greatly,3,3,1,1,1
achieve,16,a,high,is,several,goals,2,1,1,1,1
government,16,has,in,will,programs,agencies,3,1,1,1,1
immediate,16,feedback,approach,activation,self,future,1,1,1,1,1
demands,16,that,of,and,on,low,3,3,2,1,1
lobes,16,and,in,participants,proportion,for,2,2,1,1,1
bit,16,of,like,every,ly,better,5,3,2,1,1
wonder,16,whether,if,that,which,about,5,4,2,1,1
continued,16,use,to,over,cognitive,and,4,4,1,1,1
columbia,16,university,are,is,victoria,as,5,1,1,1,1
author,16,charles,is,of,ling,#,2,1,1,1,0
stay,16,in,together,intact,up,awake,8,2,1,1,1
moment,16,of,and,in,what,to,2,2,2,1,1
brand,16,names,that,name,of,choice,11,1,1,1,1
discipline,16,style,of,but,emerged,controversy,4,1,1,1,1
explore,16,the,applications,his,these,and,5,1,1,1,1
temporal,16,lobe,lobes,connection,experience,in,9,3,1,1,1
german,16,psychologist,experimental,physicists,physiologist,psychologists,6,1,1,1,1
main,16,influences,story,newsitems,drives,subclasses,2,1,1,1,1
dramatically,16,over,and,in,among,reduced,2,2,2,1,1
practical,16,work,and,common,application,therapeutic,1,2,1,1,1
suggested,16,that,by,act,posthypnotic,events,9,2,1,1,1
statements,16,such,that,determined,made,in,5,3,1,1,1
ensure,16,that,the,a,survival,#,12,2,1,1,0
bottom,16,of,line,four,panel,arrow,4,3,1,1,1
parasympathetic,16,division,nervous,systems,divisions,system,6,5,1,1,1
conflict,16,with,or,between,they,is,2,2,1,1,1
preferences,16,for,in,would,were,based,6,1,1,1,1
analyze,16,the,data,an,sensory,skulls,8,2,1,1,1
textbook,16,of,project,also,collection,or,8,1,1,2,1
speed,16,of,transmissions,varied,and,with,4,1,1,1,1
stories,16,that,exactly,were,should,after,1,1,1,1,1
socially,16,acceptable,marginal,excluded,responsible,competent,1,1,1,1,1
background,16,noise,information,colour,sounds,cover,2,1,1,1,1
consciously,16,trying,display,attended,and,detect,2,1,1,1,1
completed,16,a,the,in,which,her,5,4,1,1,1
expressions,16,of,based,such,are,the,4,2,1,1,1
neurological,16,disorder,institute,psychology,in,findings,3,2,1,1,1
myers,15,type,personality,and,found,#,4,1,1,1,0
gage,15,clues,�history,were,was,had,2,2,1,1,1
co,15,uk,roberts,controls,press,and,5,1,1,1,1
acquire,15,information,a,new,definite,complex,3,3,3,1,1
lists,15,of,some,caffeine,�journal,are,6,1,1,1,1
behaviourists,15,believe,began,agreed,might,made,2,1,1,1,1
secure,15,base,attachment,versus,to,attachments,6,2,1,1,1
infancy,15,and,�developmental,was,to,that,6,2,1,1,1
else,15,has,who,might,feel,due,1,1,1,1,1
attraction,15,between,by,to,under,whatsoever,1,1,1,1,1
feels,15,and,cold,embarrassing,imminent,particularly,1,1,1,1,1
monkeys,15,seemed,that�received,�archives,�behavior,went,1,1,1,1,1
decreased,15,sensitivity,appetite,the,and,fatigue,1,2,1,1,1
peripheral,15,nervous,vision,awareness,arterial,#,11,2,1,1,0
straight,15,line,and,arrows,ahead,�,7,2,1,1,1
protect,15,the,us,their,human,territory,4,2,2,1,1
�when,15,the,we,people,researchers,a,4,2,2,1,1
perceiving,15,visual,colour,form,depth,motion,1,1,1,1,1
molecular,15,genetics,aspects,genetics�,#,#,13,1,1,0,0
workers,15,who,as,would,of,and,4,1,1,1,1
strengths,15,and,to,of,fundamental,#,12,1,1,1,0
hypotheses,15,are,about,and,that,of,2,2,1,1,1
purpose,15,of,in,to,#,#,9,1,1,0,0
included,15,the,in,both,electric,sick,3,1,1,1,1
necessary,15,for,as,speed,and,tool,4,2,1,1,1
minority,15,of,language,is,are,group,3,1,1,1,1
segment,15,of,is,opens,temporarily,to,2,1,1,1,1
feet,15,forward,that,horizontal,move,in,2,1,1,1,1
referred,15,to,her,#,#,#,14,1,0,0,0
measurement,15,of,to,techniques,that,and,8,1,1,1,1
instructions,15,to,is,for,of,regarding,2,1,1,1,1
accepted,15,by,approach,and,laws,for,6,1,1,1,1
fields,15,of,in,as,such,#,5,2,1,1,0
typical,15,dreams,psychophysics,conversation,night,session,2,1,1,1,1
dr,15,richard,charles,clarence,#,#,1,1,1,0,0
text,15,that,psychology,�this,and,sizes,1,1,1,1,1
relation,15,to,of,between,#,#,11,3,1,0,0
assumption,15,that,of,is,why,�,6,2,2,1,1
feature,15,detectors,detector,provides,psychologists,the,7,3,1,1,1
jr,15,#,#,#,#,#,0,0,0,0,0
america,15,the,to,#,#,#,1,1,0,0,0
hope,15,that,of,help,to,we,6,2,2,2,1
started,15,having,to,teaching,his,hanging,2,4,1,1,1
regions,15,of,in,were,are,#,6,2,1,1,0
caffeine,15,on,or,may,daily,as,1,1,1,1,1
unless,15,the,these,there,specific,all,2,1,1,1,1
confident,15,in,that,and,an,of,5,3,2,1,1
users,15,may,to,become,from,can,2,2,1,1,1
nisbett,15,and,#,#,#,#,1,0,0,0,0
spread,15,out,of,into,around,is,6,3,1,1,1
linked,15,to,together,with,#,#,12,2,1,0,0
asian,15,students,cultures,culture,philosophy,graduate,3,2,1,1,1
htm,15,#,#,#,#,#,0,0,0,0,0
trust,15,and,between,the,feelings,ourselves,3,1,2,1,1
mortality,15,and,salience,at,in,salient,2,4,1,1,1
hoboken,15,#,#,#,#,#,0,0,0,0,0
established,15,ethical,paradigm,by,that,an,2,1,1,1,1
classroom,15,settings,demonstrations,desks,of,and,1,1,1,1,1
statement,15,of,at,about,informing,regarding,4,2,2,1,1
deception,15,that,may,is,should,on,1,1,1,1,1
turns,15,out,to,away,down,the,6,1,1,1,1
lee,15,thorndike,ann,#,#,#,2,1,0,0,0
articles,15,published,in,as,are,about,1,1,1,1,1
journals,15,in,has,are,when,so,2,1,1,1,1
introduced,15,to,the,what,a,into,4,3,1,1,1
mahwah,15,#,#,#,#,#,0,0,0,0,0
maslow,15,called,cognitive,acknowledged,introduced,argued,2,1,1,1,1
gold,15,stars,medalist,mountain,standard,medallist,4,2,2,1,1
jury,15,selection,acquitted,hung,is,foreman,1,1,1,1,1
mouth,14,and,of,with,in,area,2,1,1,1,1
dominant,14,response,most,preferences,behaviour,#,8,1,1,1,0
drives,14,and,can,relegated,powering,or,3,1,1,1,1
asking,14,them,research,and,a,students,2,2,1,1,1
�what,14,makes,do,were,a,about,1,1,1,1,1
shape,14,to,how,or,representing,above,2,1,1,1,1
proportion,14,of,to,#,#,#,12,2,0,0,0
settings,14,where,to,become,�neuropsychopharmacology,and,2,1,1,1,1
serve,14,as,to,a,the,key,5,3,2,2,1
adoption,14,studies,form,agency,study�compares,study,9,1,1,1,1
discussion,14,of,to,will,�international,about,3,1,1,1,1
supporting,14,the,this,cells,environment,their,6,4,1,1,1
structural,14,differences,and,task,phonemic,plasticity,2,1,1,1,1
applications,14,of,and,for,in,such,3,2,2,1,1
thomas,14,hobbes,holmes,university,#,#,2,1,1,0,0
career,14,paths,opportunities,is,choices,roles,2,2,2,2,1
minor,14,stressors,that,offence,changes,violations,2,1,1,1,1
girl,14,smoking,on,might,interrupted,#,1,1,1,1,0
kinds,14,of,#,#,#,#,14,0,0,0,0
suffered,14,from,a,by,more,horrific,6,2,1,1,1
introspection,14,to,and,can,for,#,3,1,2,1,0
classes,14,of,in,may,�,more,2,1,1,1,1
surprise,14,that,help,memory,you,after,4,1,1,1,1
force,14,that,in,fighter,commander,for,3,3,1,1,1
generalization,14,refers,will,and,such,is,1,1,1,1,1
survive,14,and,the,or,beyond,their,3,2,1,1,1
counsellors,14,ensure,recognize,adequately,take,retain,5,2,1,1,1
actively,14,and,manipulate,think,control,interact,2,2,1,1,1
willing,14,to,constitutes,or,and,#,11,1,1,1,0
z,14,#,#,#,#,#,0,0,0,0,0
fixed,14,schedule,while,behaviour,at,schedules,4,2,2,1,1
confidence,14,in,intervals,with,they,that,5,1,1,1,1
women�s,14,dreams,rights,perceptions,development,responses,1,1,1,1,1
successfully,14,to,predict,use,prevents,relating,1,1,1,1,1
eyewitness,14,testimony,evidence,identification,is,claimed,4,3,2,1,1
factitious,14,disorder,disorders,#,#,#,7,5,0,0,0
defining,14,psychological,and,it,characteristic,aspect,4,2,1,1,1
capable,14,of,#,#,#,#,14,0,0,0,0
harris,14,qualls,#,#,#,#,1,0,0,0,0
noticed,14,that,an,in,it,scars,5,1,1,1,1
correlates,14,of,at,#,#,#,12,1,0,0,0
peer,14,review,journal,relationships,publications,and,3,2,2,1,1
practitioners,14,who,with,today,of,�journal,1,1,1,1,1
basketball,14,was,team,players,positions,scenes,2,2,1,1,1
device,14,that,is,made,serves,to,3,2,1,1,1
hypothesized,14,that,to,role,here,#,10,1,1,1,0
wanted,14,to,employees,and,at,him,9,1,1,1,1
spend,14,time,studying,a,or,years,2,1,3,1,1
outline,14,the,and,#,#,#,9,5,0,0,0
came,14,to,during,up,down,out,4,1,1,1,1
apply,14,to,psychological,are,cognitive,this,5,2,1,1,1
follows,14,the,specific,an,are,from,5,2,2,1,1
fmri,14,is,scan,detects,image,creates,2,1,1,1,1
describes,14,dreams,what,that,five,�doing,1,1,1,1,1
won,14,the,a,medals,more,#,9,2,1,1,0
respect,14,for,of,by,and,to,4,1,1,2,1
application,14,of,in,that,within,to,7,2,1,1,1
contributed,14,to,significantly,the,them,more,10,1,1,1,1
ross,14,#,#,#,#,#,0,0,0,0,0
policy,14,statement,to,statement�and,on,and,2,1,1,1,1
executive,14,control,will,as,coaching,brain,4,2,1,1,1
coming,14,up,in,from,into,of,4,2,1,1,1
relatives,14,do,with,is,than,for,1,1,1,1,1
ebbinghaus,14,german,to,practised,plotted,looked,1,1,1,1,1
jean,14,piaget,rousseau,wright�became,charcot,twenge,8,2,1,2,1
drawing,14,of,conclusions,was,objective,numbers,4,3,1,1,1
company,14,of,publishers,may,to,#,4,1,1,1,0
mcgraw,14,hill,#,#,#,#,1,0,0,0,0
capacities,14,of,and,for,within,i,3,2,2,1,1
recover,14,from,and,the,energy,faster,4,2,2,1,1
pressed,14,the,a,as,into,and,5,3,1,1,1
philosophers,14,plato,and,continued,faced,didn�t,2,2,1,1,1
prenatal,13,development,problems,thumb,screening,screenings,5,2,1,1,1
timing,13,of,and,varies,in,is,7,1,1,1,1
depending,13,on,entirely,#,#,#,12,1,0,0,0
requires,13,uncommon,a,both,successful,the,1,1,1,1,1
glucose,13,levels,and,is,release,metabolic,4,2,2,1,1
prison,13,world,experience,term,while,for,1,1,1,1,1
somewhat,13,more,shorter,aware,different,diminished,2,1,1,1,1
otherwise,13,known,become,get,uncomfortable,pose,1,1,1,1,1
sentence,13,in,if,of,carefully,than,1,1,1,1,1
enhance,13,the,problem,their,perception,ltp,3,2,2,1,1
impacts,13,of,on,the,that,such,7,3,1,1,1
buttons,13,the,at,to,release,and,1,1,1,1,1
variations,13,in,among,are,that,make,6,1,1,1,1
hermann,13,ebbinghaus,rorschach,von,#,#,7,5,1,0,0
dynamics,13,of,within,#,#,#,11,1,0,0,0
button,13,to,of,pressed,as,whenever,2,2,1,1,1
edition,13,of,and,cnn,#,#,2,1,1,0,0
adding,13,a,something,the,praise,game,3,2,2,1,1
similarly,13,to,than,#,#,#,1,1,0,0,0
schachter,13,and,singer,#,#,#,9,1,0,0,0
suggesting,13,that,#,#,#,#,13,0,0,0,0
bed,13,and,with,within,in,during,2,1,1,1,1
prefrontal,13,cortex,gray,lobotomy,#,#,11,1,1,0,0
understood,13,and,through,brain,at,that,2,1,1,1,1
views,13,it,during,of,about,that,2,1,1,1,1
repeated,13,stimulation,several,eight,firing,attempts,2,1,1,1,1
ii,13,cohort,disorders,towards,�,study,1,1,1,1,1
pathways,13,in,to,a,of,from,6,1,2,1,1
address,13,the,have,to,concerns,these,5,1,1,1,1
