PredictEd Knowledge Map,Version,11,LTM
the,14978,past,initial,council,future,deadline,27,20,9,7,1
broke,14,out,up,down,in,new,4,1,1,1,1
choose,14,a,canary,voluntary,to,an,3,1,1,1,1
messages,14,as,remain,change,from,both,1,1,1,1,1
closed,14,in,ventilation,to,on,several,2,1,1,1,1
fear,14,of,that,to,gas,muslims,4,1,1,1,1
corresponds,14,to,in,a,#,#,12,1,1,0,0
round,14,of,before,designs,hull,to,2,1,1,1,1
furthermore,14,famous,recognized,hand,#,#,1,1,1,0,0
begins,14,with,at,to,hitchhiking,wondering,3,2,1,1,1
fiction,14,writer,novels,and,depicting,character,1,1,1,1,1
diseases,14,to,or,are,such,in,1,1,2,1,1
emperor,14,go,and,who,by,augustus,1,1,1,1,1
strength,14,of,to,is,that,after,3,2,1,1,1
formal,14,definition,inquest,semantics,campaign,occasions,1,1,1,1,1
begin,14,to,as,withdrawing,his,until,5,2,1,1,1
happened,14,in,and,is,to,on,4,1,1,2,1
offers,14,a,rich,us,public,end,4,1,1,1,1
historically,14,reserved,high,such,have,and,1,1,1,1,1
francisco,14,to,giants,in,the,news,3,1,1,1,1
styles,14,of,and,evolved,at,to,2,2,1,1,1
atmosphere,14,was,that,is,and,imply,1,1,1,2,1
killing,14,and,wilson,the,ravana,mechanism,1,1,1,1,1
circle,14,logical,awards,shape,of,changed,1,1,1,1,1
producer,14,bob,john,ernest,george,in,1,1,1,1,1
uniform,14,insignia,tax,distribution,must,polyhedra,1,1,1,1,1
steps,14,are,must,that,can,differ,2,1,1,1,1
overall,14,the,damage,stock,influence,effectiveness,1,1,1,1,1
perhaps,14,the,a,on,an,even,3,2,1,1,1
arm,14,is,tips,holdings,itself,of,3,1,1,1,1
employed,14,at,while,sir,to,collectors,1,1,1,1,1
miles,14,of,morales,away,before,southeast,2,1,1,1,1
medium,14,and,the,by,first,vehicle,3,1,1,1,1
vice,14,president,versa,admiral,chancellor,presidential,5,3,1,1,1
valley,14,becomes,reception,towns,or,floor,1,1,1,1,1
regarding,14,the,his,dementia,playing,eden,9,1,1,1,1
captain,14,of,hood,during,america,panaka,2,1,1,1,1
le,14,havre,brig,monde,cid,paris,3,1,1,1,1
papers,14,covered,outnumbered,and,contain,the,1,1,1,1,1
bay,14,and,could,agreed,groundwater,tribune,1,1,1,1,1
t,14,and,is,cells,distinction,#,2,1,1,1,0
opinion,14,or,has,is,changed,from,1,1,1,1,1
tropical,14,cyclones,filter,troposphere,diseases,storms,1,1,1,1,1
indigenous,14,people,cultures,organization,communities,rulers,2,2,1,1,1
places,14,the,in,and,of,where,2,2,1,1,1
competition,14,during,since,males,organized,which,1,1,1,1,1
replace,14,their,judge,what,ludwig,monotouch,1,1,1,1,1
producing,14,rates,a,tungsten,shows,convert,1,1,1,1,1
causing,14,it,congestion,financial,confusion,syringomyelia,4,1,1,1,1
nevertheless,14,confined,share,be,generally,#,1,1,1,1,0
roads,14,in,are,lapsed,away,pass,4,2,1,1,1
implementation,14,of,is,are,erp,and,3,2,1,1,1
concern,14,about,for,among,themselves,to,2,1,1,1,1
enter,14,the,and,a,politics,this,3,2,2,1,1
views,14,on,of,in,and,main,3,3,2,1,1
yards,14,in,rushing,on,and,for,1,1,1,1,1
hundred,14,years,or,died,egyptian,dollars,4,1,1,1,1
supreme,14,court,wisdom,soviet,factor,commander,10,1,1,1,1
occurred,13,when,while,around,there,elsewhere,1,1,1,1,1
practical,13,amplifier,airplane,challenges,code,though,2,1,1,1,1
manager,13,of,until,can,was,to,2,1,1,1,1
join,13,a,him,bachelor,hugh,exactly,1,1,1,1,1
rotation,13,matrix,of,axis,is,angle,2,2,1,1,1
capacity,13,of,for,had,often,is,5,2,1,1,1
zero,13,environment,error,vector,waiting,outside,1,1,1,1,1
calling,13,for,stephen,him,itself,elections,2,1,1,1,1
tell,13,him,her,others,the,a,3,1,1,2,1
bob,13,lee,precht,albrecht,features,haslam,1,1,1,1,1
phrase,13,was,as,功夫武術,has,traditionally,1,1,1,1,1
axis,13,and,countries,advantage,objectives,has,2,1,1,1,1
secure,13,in,at,footing,block,regional,1,1,1,1,1
establish,13,the,a,contact,its,who,5,4,1,1,1
tape,13,reader,readers,drive,head,from,1,1,1,1,1
wave,13,of,label,in,attacks,can,3,1,1,1,1
easy,13,to,reflexion,transmission,interviewer,put,4,1,1,1,1
stand,13,in,down,again,as,still,3,1,1,1,1
mountain,13,in,range,state,logging,gorillas,2,1,1,1,1
movie,13,stars,underworld,augustine,theatres,career,1,1,1,1,1
permanent,13,magnet,organization,state,facial,crops,1,1,1,1,1
frank,13,hurley,about,capra,from,of,1,1,1,1,1
columbia,13,disaster,ceased,contract,preferred,and,1,1,1,1,1
advance,13,to,from,his,but,northwards,2,1,1,1,1
cars,13,in,and,contribute,from,lock,2,2,1,1,1
protection,13,from,against,could,laws,profiles,1,2,1,1,1
thin,13,dividers,layer,blue,layers,cardboard,1,1,1,1,1
denied,13,suffrage,any,port,title,a,1,1,1,1,1
achieved,13,by,using,great,no,without,3,1,1,1,1
lies,13,and,with,back,between,south,1,2,1,1,1
mixture,13,of,through,converges,has,with,8,1,1,1,1
dual,13,role,federalism,and,pal,citizenship,1,1,2,1,1
budget,13,of,calling,cuts,matters,prevented,1,1,1,1,1
shape,13,towering,that,at,and,there,1,1,1,1,1
granted,13,government,equal,charters,doctorates,city,1,1,1,1,1
priests,13,and,all,of,were,have,2,1,1,1,1
capture,13,and,more,the,sana,graphics,2,1,1,1,1
processors,13,until,could,attempt,such,during,1,1,1,1,1
varied,13,in,the,occurrences,between,from,2,1,1,1,1
symbol,13,of,logo,s,rb,appears,5,1,1,1,1
rural,13,terms,development,and,counties,public,1,1,1,1,1
theorem,13,claiming,for,is,that,only,1,1,1,1,1
insurance,13,companies,premiums,firms,that,or,2,1,1,1,1
secretary,13,of,and,is,to,ban,6,2,1,1,1
roosevelt,13,gave,introduces,new,speech,had,2,1,1,1,1
roles,13,are,typically,when,in,she,2,1,1,2,1
conservative,13,dress,party,landslide,success,count,1,1,1,1,1
prince,13,eugene,puck,in,steward,gained,2,1,1,1,1
specified,13,a,start,that,three,by,2,1,1,1,1
identity,13,aliases,as,and,owing,while,1,2,1,1,1
chosen,13,to,by,electrically,number,bdr,4,1,1,1,1
residents,13,of,come,became,either,to,2,1,1,1,1
tend,13,to,#,#,#,#,13,0,0,0,0
ran,13,out,deep,on,installments,most,1,1,1,1,1
planet,13,existence,supply,has,hollywood,lump,1,1,1,1,1
keys,13,and,would,were,press,#,3,1,1,1,0
boat,13,is,filming,with,filled,regatta,2,1,1,1,1
sector,13,of,and,employs,as,stations,2,2,1,1,1
captured,13,and,by,red,again,town,2,2,1,1,1
avoid,13,the,safe,pregnancy,radio,predation,4,1,1,1,1
accused,13,of,had,dole,him,her,8,1,1,1,1
recognize,13,the,joseph,and,eve,these,3,1,1,1,1
principal,13,artist,ideal,axis,factor,action,1,1,1,1,1
minimum,13,and,range,values,greatly,of,2,1,1,1,1
interpretation,13,of,as,it,for,#,8,1,1,1,0
dropped,13,in,the,sharply,from,if,2,1,1,1,1
kill,13,the,members,them,gihren,ground,2,1,1,1,1
younger,13,brother,than,contemporary,self,members,2,1,1,1,1
contract,13,may,not,player,was,with,1,1,1,1,1
spring,13,of,into,from,up,season,4,2,2,1,1
flying,13,over,out,club,spitfire,to,1,1,1,1,1
manner,13,as,that,of,will,#,4,2,1,1,0
speaking,13,and,yesterday,frisian,to,#,2,1,1,1,0
painted,13,on,in,a,backings,by,3,3,2,1,1
wild,13,west,allele,and,exhibits,pointers,2,1,1,1,1
copper,13,twisted,output,prices,and,axes,1,1,1,1,1
arab,13,forces,armies,high,and,nationalist,1,1,1,1,1
evil,13,or,gods,spirit,in,caused,1,1,1,1,1
dogs,13,and,were,during,make,than,2,1,1,1,1
containing,13,the,money,any,embedded,nearly,3,1,1,1,1
stations,13,in,to,of,also,and,3,2,1,1,1
earliest,13,references,groups,appearances,illustrations,known,1,1,1,1,1
climate,13,is,classification,and,had,influences,1,1,1,1,1
approved,13,by,in,specifications,for,a,5,1,1,2,1
persons,13,in,were,represent,who,with,3,1,1,1,1
shared,13,information,the,political,social,her,1,1,1,1,1
mentioned,13,in,by,it,osama,a,2,2,1,1,1
errors,13,in,caused,the,forms,with,1,1,1,1,1
exposed,13,to,areas,rock,would,#,9,1,1,1,0
extend,13,its,to,karimov,slavery,unemployment,3,3,1,1,1
wounded,13,or,so,and,because,freedoms,2,1,1,1,1
handle,13,and,than,the,up,several,3,2,2,1,1
input,13,gear,torque,optical,level,properly,1,1,1,1,1
returning,13,to,the,from,punts,boomerangs,6,2,2,1,1
rarely,13,used,saw,occurring,contain,meet,2,1,1,1,1
wood,13,combs,nymph,will,and,that,1,1,1,1,1
matters,13,of,relating,with,without,effectively,3,1,1,1,1
sports,12,projectile,in,as,are,while,1,1,1,1,1
defeated,12,by,the,and,with,plo,2,2,1,1,1
server,12,briefly,is,may,hits,immediately,1,1,1,1,1
portion,12,of,used,#,#,#,11,1,0,0,0
administrative,12,problems,headquarters,and,division,buildings,2,1,1,1,1
earned,12,a,in,through,him,his,2,3,1,1,1
literary,12,life,significance,welsh,history,work,1,1,1,1,1
chance,12,of,to,has,intelligence,correlation,5,2,1,1,1
seem,12,to,logical,meaningful,out,that,7,1,1,1,1
ban,12,of,particular,in,family,unhealthy,2,1,1,1,1
zealand,12,under,contributed,parliamentary,and,sometimes,1,1,1,1,1
fewer,12,teeth,men,entities,safeguards,sets,1,1,1,1,1
broken,12,by,left,english,in,up,2,2,1,1,1
decade,12,regardless,to,earlier,of,or,1,1,1,1,1
bill,12,as,haley,wild,romanowski,creating,1,1,1,1,1
figures,12,in,are,should,under,for,3,1,1,1,1
substantial,12,versions,area,amount,revision,funds,1,1,1,1,1
calculated,12,level,z,risk,using,values,1,1,1,1,1
employees,12,there,and,taught,also,modelling,1,1,1,1,1
audiences,12,responded,across,may,one,wanted,1,1,1,1,1
needs,12,of,and,are,an,a,2,2,1,1,1
limits,12,on,the,without,and,set,3,2,1,1,1
awards,12,weekend,and,hall,such,including,2,1,1,1,1
counter,12,the,to,worker,catholicism,activities,3,2,1,1,1
governor,12,of,in,who,refused,clinton,4,1,1,1,1
reader,12,was,can,mail,volume,polls,1,1,1,1,1
couple,12,married,began,established,separates,returned,1,1,1,1,1
charges,12,exploding,preferred,around,in,included,1,1,1,1,1
engaged,12,in,actively,many,them,was,6,1,1,1,1
indeed,12,jesus,forming,for,no,been,1,1,1,1,1
christians,12,was,contend,and,in,striving,1,1,1,1,1
superior,12,torpedoes,braking,financial,to,competition,1,1,1,1,1
publication,12,of,describing,but,now,rates,2,1,1,1,1
contributed,12,to,greatly,less,only,all,6,2,1,1,1
labour,12,union,history,movement,from,promised,1,1,1,1,1
components,12,is,the,of,or,that,1,1,3,1,1
faces,12,and,a,the,in,look,2,2,2,1,1
clearly,12,intelligible,presenting,developed,defined,masculine,1,1,1,1,1
stadium,12,in,before,for,as,is,4,1,1,1,1
benefit,12,of,from,himself,concerts,to,3,3,1,1,1
apparently,12,smudged,julian,been,spent,not,1,1,1,1,1
ends,12,up,and,with,which,of,3,2,2,1,1
acting,12,as,technique,president,talents,ability,4,1,1,1,1
cup,12,and,in,semi,squads,winners,1,2,1,1,1
getting,12,a,into,arrested,funding,the,2,1,1,1,1
atlantic,12,hurricane,airbase,waters,provinces,coast,1,1,1,1,1
thousand,12,fumaroles,private,europeans,are,applications,1,1,1,1,1
launch,12,n,facilities,control,of,event,1,1,1,1,1
random,12,points,correspondence,house,in,to,1,1,1,1,1
texas,12,press,a,owned,sex,has,2,2,1,1,1
printing,12,of,and,press,books,their,1,1,2,1,1
concert,12,is,bookers,in,billie,model,1,1,1,1,1
amongst,12,the,bacteria,northern,their,his,4,1,1,1,1
mountains,12,with,wyoming,of,look,dominate,1,1,1,1,1
clay,12,returned,baum,and,kaserne,blanket,1,1,1,1,1
arranged,12,in,for,passages,by,an,3,1,1,1,1
try,12,to,and,in,impeachments,the,8,1,1,1,1
suit,12,against,and,after,of,design,2,1,1,1,1
focused,12,on,crawling,predominantly,#,#,9,2,1,0,0
reaction,12,to,and,in,the,where,3,2,1,1,1
jurisdiction,12,of,made,over,with,is,2,1,1,1,1
garden,12,in,greenhouse,view,trail,is,2,1,1,1,1
principles,12,of,and,for,these,expounded,3,2,1,1,1
girl,12,as,who,breaks,saying,that,1,1,1,1,1
hundreds,12,of,at,#,#,#,11,1,0,0,0
camp,12,in,but,sevzheldorlag,without,for,3,1,1,1,1
layer,12,of,and,which,two,#,5,1,1,1,0
satellite,12,of,data,images,in,surface,1,1,1,1,1
towns,12,and,ply,for,where,the,2,1,1,1,1
cited,12,in,by,as,the,it,4,2,2,1,1
multi,12,ammeter,cash,stories,assessment,teams,1,1,1,1,1
ethnic,12,pride,riots,persons,hungarian,change,1,1,1,1,1
starts,12,a,to,with,going,out,3,2,1,1,1
clubs,12,and,are,in,being,within,2,1,1,1,1
concluded,12,that,positive,no,harmful,insufficient,6,1,1,1,1
arrival,12,of,seems,at,#,#,8,1,1,0,0
roll,12,to,call,blues,downhill,by,2,2,1,1,1
surviving,12,the,brother,pilot,examples,works,1,1,1,1,1
add,12,one,multiplexer,multiplexers,strength,depth,2,1,1,1,1
affected,12,by,the,greatly,through,not,6,1,1,1,1
retired,12,from,numbers,a,in,namibian,3,2,1,1,1
stress,12,on,rule,probably,ancestor,shifts,2,1,1,1,1
selling,12,products,mode,mercenaries,private,some,2,1,1,1,1
broadcast,12,the,on,included,no,of,3,1,1,1,1
grand,12,bahama,bara,duchy,piano,master,1,1,1,1,1
holy,12,roman,places,communion,convocation,spirit,4,2,2,1,1
football,12,league,stadium,tournaments,franchise,team,2,1,1,1,1
mode,12,we,is,as,to,for,1,1,1,1,1
root,12,beer,and,causes,cause,to,3,2,1,1,1
husband,12,death,contracted,strong,and,surname,1,1,1,1,1
translation,12,of,previously,by,was,from,4,1,1,1,1
solo,12,careers,artists,contrabassist,more,concert,1,1,1,1,1
islam,12,came,has,arrived,is,john,1,1,1,1,1
agricultural,12,and,sector,land,field,produce,2,1,2,1,1
steady,12,stream,from,level,growth,or,1,1,1,1,1
roughly,12,constant,through,a,half,similar,1,1,1,1,1
expedition,12,in,sent,was,translator,headed,1,1,1,1,1
filled,12,with,to,vacancies,legislative,completely,6,1,1,1,1
proof,12,of,is,that,way,#,7,1,1,1,0
polish,12,state,people,declared,wonders,communities,2,1,1,1,1
medicine,12,practices,and,specialists,services,from,1,1,1,1,1
collected,12,and,works,goes,as,his,4,2,1,1,1
train,12,arvn,in,reduces,on,every,1,2,1,1,1
traffic,12,creates,in,pattern,with,pressure,1,1,1,1,1
launched,12,a,in,public,at,by,2,1,1,1,1
accompanied,12,by,the,a,dionysos,#,7,3,1,1,0
campus,12,martius,where,to,ban,by,1,1,1,1,1
edge,12,of,explained,extensions,on,over,7,1,1,1,1
screen,12,was,image,as,time,to,1,1,1,1,1
grant,12,was,amnesty,said,park,applications,1,1,1,1,1
buy,12,modes,them,new,sour,or,1,1,1,1,1
hypothesis,12,of,attributes,published,is,stated,2,1,1,1,1
finite,12,amplitude,extension,waiting,range,metals,1,1,1,1,1
prepared,12,by,to,and,as,for,3,2,2,1,1
colonel,12,who,hatch,pierre,f,r,1,1,1,1,1
desire,12,to,just,for,the,#,8,1,1,1,0
regardless,12,of,#,#,#,#,12,0,0,0,0
holds,12,a,the,that,himself,approximately,3,2,2,1,1
cuts,12,and,across,you,on,it,2,2,1,1,1
agents,11,in,must,against,that,fail,2,1,1,1,1
cycle,11,to,changes,centered,of,devised,1,1,1,1,1
bar,11,magnet,comes,ring,from,as,1,1,1,1,1
score,11,of,on,features,two,written,2,1,1,1,1
pacific,11,and,northwest,were,ocean,lowlands,2,1,1,2,1
patterns,11,and,are,in,as,with,2,2,1,1,1
complexity,11,and,program,of,the,for,2,1,2,1,1
corruption,11,in,will,with,was,and,2,1,1,1,1
remote,11,areas,using,rural,memory,islands,3,1,1,1,1
bad,11,as,hand,air,teeth,temper,2,1,1,1,1
criminal,11,charge,acts,court,organizations,records,1,1,1,1,1
altitude,11,of,is,sickness,where,the,2,1,1,1,1
rescue,11,the,by,marcus,and,operations,2,1,1,1,1
slaves,11,from,became,were,before,land,1,1,2,1,1
orthodox,11,church,prayerbook,jews,men,churches,5,1,1,1,1
vol,11,#,#,#,#,#,0,0,0,0,0
spending,11,over,an,cuts,rose,on,1,1,1,1,1
mixed,11,reviews,with,old,commission,crews,1,1,1,1,1
mathematical,11,software,algorithms,tool,objects,order,1,1,1,1,1
generations,11,of,by,and,#,#,4,1,1,0,0
understanding,11,of,the,and,electromagnetic,will,5,3,1,1,1
industries,11,and,include,as,supported,ltd,2,1,1,1,1
forming,11,the,a,an,marxism,sentences,3,2,1,1,1
lists,11,of,water,may,the,#,3,1,1,1,0
moment,11,of,if,a,in,#,4,1,1,1,0
begun,11,on,to,when,requiring,leaving,1,1,1,1,1
zone,11,where,that,or,has,ranging,2,1,1,1,1
connections,11,since,when,of,and,as,1,1,1,1,1
grammar,11,was,can,sketch,illustrate,a,1,1,1,1,1
greatest,11,footballers,chess,gift,leader,authority,1,1,1,1,1
employment,11,contracts,near,since,as,in,1,1,1,1,1
twice,11,in,the,during,on,if,2,2,1,1,1
equipped,11,with,to,#,#,#,9,2,0,0,0
proposal,11,for,to,was,options,of,2,2,1,1,1
standing,11,within,the,in,as,current,1,1,2,1,1
legislation,11,that,and,designed,to,prepared,2,1,1,1,1
disc,11,as,designed,brakes,metal,phonograph,1,1,1,1,1
tower,11,to,on,of,in,is,3,3,2,1,1
armed,11,forces,vessels,transport,stockade,insurrection,4,1,1,1,1
option,11,on,but,for,to,of,1,1,1,1,1
vessels,11,to,from,may,necessary,that,1,1,1,1,1
signs,11,of,and,in,can,the,3,2,1,1,1
historic,11,buildings,stadium,loggia,farmhouse,tribes,2,1,1,1,1
probability,11,available,zero,that,theory,p,1,1,1,1,1
happy,11,tourist,it,marriage,hardcore,slave,1,1,1,1,1
whereas,11,lower,a,lapp,kamacite,industrial,1,1,1,1,1
evolution,11,of,but,red,#,#,3,1,1,0,0
flights,11,and,to,are,into,resumed,1,2,1,1,1
academic,11,performance,baroque,changes,work,year,1,1,1,1,1
string,11,theory,of,above,is,odysseus,3,2,1,1,1
z,11,is,citation,peripheral,and,were,1,1,1,1,1
bread,11,and,together,is,using,baking,2,1,1,1,1
friend,11,and,southside,kidada,at,julius,1,1,1,1,1
effectively,11,inventing,killing,executed,it,with,1,1,1,1,1
evolved,11,the,from,alongside,to,on,2,2,1,1,1
presidential,11,roll,press,candidate,estate,government,2,1,1,1,1
integrated,11,technology,circuits,with,many,control,1,1,1,1,1
bus,11,transaction,stand,stops,mississippi,lines,1,1,1,1,1
institutions,11,and,might,offered,is,offer,1,1,2,1,1
egypt,11,before,in,was,while,patron,1,1,1,1,1
permitted,11,to,president,entry,only,the,6,1,1,1,1
sounds,11,even,of,can,woven,to,1,2,1,1,1
faster,11,than,during,transit,flow,drive,5,1,1,1,1
lunar,11,surface,orbit,month,module,dust,2,1,1,1,1
detailed,11,coverage,digital,analysis,drawings,daily,1,1,1,1,1
writings,11,collects,by,is,of,from,1,1,1,2,1
corresponding,11,non,to,articles,time,with,1,1,1,1,1
modes,11,of,follow,available,is,take,3,1,1,1,1
favored,11,him,greater,project,imitating,to,1,1,1,1,1
rejected,11,by,support,much,south,arius,2,1,1,1,1
integral,11,on,for,is,rational,part,1,1,1,1,1
artists,11,were,and,in,contributions,whose,1,3,1,1,1
christianity,11,and,eventually,in,involved,to,1,1,2,1,1
dog,11,was,reunited,described,tags,or,1,1,1,1,1
link,11,to,up,between,china,totalling,3,1,1,1,1
vehicles,11,or,only,in,have,on,2,1,1,1,1
register,11,their,in,like,scanner,without,2,2,1,1,1
personnel,11,carriers,on,approaching,and,chart,1,1,1,1,1
reactions,11,to,from,are,preparatory,in,3,2,1,1,1
recording,11,the,at,played,is,format,2,1,1,1,1
magnitude,11,and,of,class,but,more,3,2,1,1,1
caribbean,11,lowlands,a,hurricanes,sea,coasts,1,1,1,1,1
controversial,11,argument,works,bills,changes,selection,1,1,1,1,1
argument,11,that,of,can,mathematically,suggesting,2,1,1,1,1
parliamentary,11,report,paper,duties,act,members,1,1,1,1,1
saint,11,and,george,petersburg,denis,leocadia,2,1,1,1,1
transition,11,to,from,periods,which,zone,2,2,1,1,1
adult,11,literacy,humans,diaries,life,kiwi,2,1,1,1,1
episodes,11,of,started,will,throughout,dio,2,1,2,1,1
speeds,11,up,over,similar,are,#,2,1,1,1,0
audio,11,amplifier,codecs,recordings,compression,track,1,1,1,1,1
balance,11,of,sheet,supply,between,law,4,1,1,1,1
thinking,11,refers,cal,the,machines,it,2,1,1,1,1
ensure,11,that,the,john,availability,stability,4,1,1,1,1
grown,11,in,today,among,dramatically,together,2,1,1,1,1
succeeded,11,by,in,him,matthews,general,4,4,1,1,1
goals,11,despite,and,in,for,of,1,2,1,1,1
someone,11,else,walking,steal,squirt,detached,2,1,1,1,1
election,11,in,as,by,of,between,2,1,1,1,1
hidden,11,deficit,areas,protestant,pictures,beneath,1,1,1,1,1
truly,11,had,internalize,golden,moved,indigenous,1,1,1,1,1
semi,11,for,and,the,models,ballistic,1,1,1,1,1
holding,11,a,international,company,office,the,2,1,1,1,1
transmission,11,of,line,medium,voltage,and,3,1,1,1,1
adults,10,communicate,ranging,who,to,can,1,1,1,1,1
injury,10,and,or,claims,in,is,1,1,1,1,1
housing,10,and,is,developments,finance,properties,2,1,1,1,1
classic,10,fm,anvil,tradition,works,rock,1,1,1,1,1
limit,10,on,theorem,the,was,#,2,1,1,1,0
programming,10,language,styles,languages,model,similarly,3,1,1,1,1
electricity,10,on,also,to,were,at,2,1,1,1,1
walk,10,the,and,around,when,to,3,2,1,1,1
ignored,10,the,in,him,by,and,2,2,1,1,1
examination,10,of,into,after,later,#,4,1,1,1,0
supposed,10,journey,right,interview,marriage,danger,1,1,1,1,1
historians,10,have,believe,that,celebrated,also,2,1,1,1,1
williams,10,commented,countered,maintained,provides,took,1,1,1,1,1
opposition,10,from,parties,to,on,against,2,2,2,1,1
setting,10,of,for,up,in,or,2,2,1,1,1
easier,10,to,for,and,#,#,5,2,1,0,0
dimensions,10,of,to,and,were,is,3,2,1,1,1
actors,10,replace,perform,did,had,#,1,1,1,1,0
opposite,10,effect,of,leaves,direction,number,1,2,1,1,1
increases,10,in,greatly,linearly,one,the,1,1,1,1,1
tied,10,to,for,chari,this,frets,3,2,1,1,1
christmas,10,tree,island,laments,specials,card,1,1,1,1,1
amounts,10,of,to,in,#,#,7,1,1,0,0
christopher,10,columbus,s,h,lloyd,iii,2,1,1,1,1
node,10,altering,or,biopsy,to,classification,1,1,1,2,1
illness,10,presented,is,and,#,#,1,1,1,0,0
artist,10,is,on,conception,who,gaz,2,1,1,1,1
client,10,changes,and,to,programs,is,1,1,1,1,1
gear,10,has,train,position,while,supercharger,1,1,1,1,1
morning,10,of,in,to,progressed,period,4,1,1,1,1
strongly,10,affects,eroded,dependent,marked,against,1,1,1,1,1
trust,10,bill,the,assets,beneficiaries,are,1,1,1,1,1
improvement,10,of,cost,on,from,#,3,1,1,1,0
extension,10,to,of,is,before,services,2,2,1,1,1
confidence,10,in,to,level,he,of,3,2,1,1,1
reflected,10,in,the,that,one,from,2,1,1,1,1
cooper,10,heroic,plays,has,returns,and,1,2,1,1,1
trying,10,to,#,#,#,#,10,0,0,0,0
missile,10,that,was,is,tests,launch,2,1,1,1,1
